i:ID,s:Type,s:Name,s:File,s:Character,i:Set Sounds,s:Set Sound 1,s:Set Sound 2,s:Set Sound 3,s:Set Sound 4,s:Set Sound 5,s:Set Sound 6,s:Set Sound 7,s:Set Sound 8,s:Set Sound 9,s:Set Sound 10,s:Set Sound 11,s:Set Sound 12,s:Set Sound 13,s:Set Sound 14,s:Set Sound 15,s:Set Sound 16,s:Set Sound 17,s:Set Sound 18,s:Set Sound 19
162,sound_effects,SB_AnotherMoveInStory,VO/EN/SB092_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
161,sound_effects,FoundMovie_SB02,VO/EN/SB093_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
163,sound_effects,SB_CantWaitToSeeThisOne,VO/EN/SB093_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
161,sound_effects,FoundMovie_SB03,VO/EN/SB094_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
164,sound_effects,SB_WonderWhatThisOnesAbout,VO/EN/SB094_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
161,sound_effects,FoundMovie_SB04,VO/EN/SB095_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
165,sound_effects,SB_LoveWatchingTheseThings,VO/EN/SB095_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
581,sound_effects,SB_ThatsMeCaptain,VO/EN/SB142_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
626,sound_effects,SB_MyHero,VO/EN/SB149_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
624,sound_effects,SB_MrsPuffIsTheBest,VO/EN/SB163_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
582,sound_effects,SB_HeyMrKrabs,VO/EN/SB184_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
583,sound_effects,SB_AhoyMrKrabs,VO/EN/SB185_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
235,sound_effects,SB_Ahoy,VO/EN/SB199_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
237,sound_effects,SB_HeyBuddy,VO/EN/SB201_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
236,sound_effects,SB_HeyYou,VO/EN/SB206_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
596,sound_effects,SB_ComingRightUp,VO/EN/SB229_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
256,sound_effects,SB_GrillIsReady,VO/EN/SB231_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
595,sound_effects,SB_OnTheDouble,VO/EN/SB232_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
594,sound_effects,SB_IllGetThatForYouInAJiffy,VO/EN/SB233_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
593,sound_effects,SB_YesChef,VO/EN/SB234_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
592,sound_effects,SB_FiringAllBurners,VO/EN/SB235_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
261,sound_effects,SB_OrderUp2,VO/EN/SB236_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
591,sound_effects,SB_Ready,VO/EN/SB237_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
590,sound_effects,SB_ComeAndGetIt,VO/EN/SB239_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
669,sound_effects,SB_FreshPreparedWithLove,VO/EN/SB241_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
589,sound_effects,SB_OneMouthWateringKrabbyPatty,VO/EN/SB244_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
588,sound_effects,SB_KrabbyPatty,VO/EN/SB245_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
587,sound_effects,SB_YourOrderIsReady,VO/EN/SB276_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
586,sound_effects,SB_IBelieveThisOrderIsYours,VO/EN/SB277_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
585,sound_effects,SB_OrderUp,VO/EN/SB278_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
682,sound_effects,SB_NotEnoughIngredients,VO/EN/SB279_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
683,sound_effects,SB_WereMissingSomething,VO/EN/SB280_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
684,sound_effects,SB_WeNeedMoreIngredients,VO/EN/SB281_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
685,sound_effects,SB_WhatsMissingHere,VO/EN/SB282_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
167,sound_effects,SB_ANewRecipe,VO/EN/SB283_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
168,sound_effects,SB_ShhItsASecretRecipe,VO/EN/SB286_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
625,sound_effects,SB_WannaHelpMeGrill,VO/EN/SB288_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
597,sound_effects,SB_WannaHelpMeGrillUpSomeKrabbyPattys,VO/EN/SB288_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
584,sound_effects,SB_ILoveKrabbyPatties,VO/EN/SB289_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
599,sound_effects,SB_AllDone,VO/EN/SB292_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
598,sound_effects,SB_Finished,VO/EN/SB293_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
131,sound_effects,SB_ReadyToCollect,VO/EN/SB294_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
627,sound_effects,SB_MrPoliceman,VO/EN/SB332_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
250,sound_effects,SB_Lettuce,VO/EN/SB344_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
251,sound_effects,SB_Tomato,VO/EN/SB345_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
176,sound_effects,Dialog_LevelUp_SB01,VO/EN/SB357_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
177,sound_effects,Dialog_LevelUp_SB02,VO/EN/SB358_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
178,sound_effects,Dialog_LevelUp_SB03,VO/EN/SB359_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
179,sound_effects,Dialog_LevelUp_SB04,VO/EN/SB360_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
180,sound_effects,Dialog_LevelUp_SB05,VO/EN/SB361_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
181,sound_effects,Dialog_LevelUp_SB06,VO/EN/SB362_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
182,sound_effects,Dialog_LevelUp_SB07,VO/EN/SB363_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
183,sound_effects,Dialog_LevelUp_SB08,VO/EN/SB364_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
184,sound_effects,Dialog_LevelUp_SB09,VO/EN/SB365_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
185,sound_effects,Dialog_LevelUp_SB10,VO/EN/SB366_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
186,sound_effects,Dialog_LevelUp_SB11,VO/EN/SB367_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
187,sound_effects,Dialog_LevelUp_SB12,VO/EN/SB368_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
188,sound_effects,Dialog_LevelUp_SB13,VO/EN/SB369_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
189,sound_effects,Dialog_LevelUp_SB14,VO/EN/SB370_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
190,sound_effects,Dialog_LevelUp_SB15,VO/EN/SB371_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
191,sound_effects,Dialog_LevelUp_SB16,VO/EN/SB372_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
628,sound_effects,SB_Establishment,VO/EN/SB380_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
629,sound_effects,SB_OpenForBusiness,VO/EN/SB383_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
631,sound_effects,SB_MoreFun,VO/EN/SB385_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
633,sound_effects,SB_ICantWaitToCheckThatPlaceOut,VO/EN/SB386_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
630,sound_effects,SB_DoubleWeenie,VO/EN/SB388_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
253,sound_effects,SB_ForYourSpatulaNeeds,VO/EN/SB393_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
600,sound_effects,SB_ThisIsWhereTheMagicHappens,VO/EN/SB401_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
134,sound_effects,SB_OooPretty,VO/EN/SB406_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
634,sound_effects,SB_GreenThumb,VO/EN/SB407_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
681,sound_effects,SB_GoodAtLandscaping,VO/EN/SB408_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
132,sound_effects,SB_NiceChoice,VO/EN/SB411_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
133,sound_effects,SB_ThatLooksFantabulous,VO/EN/SB412_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
232,sound_effects,SB_IApprove,VO/EN/SB414_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
602,sound_effects,SB_Sweet,VO/EN/SB419_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
601,sound_effects,SB_LoveWhatYouveDoneWithThePlace,VO/EN/SB420_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
270,sound_effects,SB_LetsDoThis,VO/EN/SB514_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
229,sound_effects,SB_ImReady_1,VO/EN/SB523_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
254,sound_effects,SB_MakeThisLookEasy,VO/EN/SB528_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
603,sound_effects,SB_OneKrabbyPatty,VO/EN/SB546_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
604,sound_effects,SB_SetACourse,VO/EN/SB547_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
233,sound_effects,SB_OhThereYouAre,VO/EN/SB554_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
564,sound_effects,SB_IAmHappySponge,VO/EN/SB556_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
605,sound_effects,SB_WelcomeToTheKrustyKrab,VO/EN/SB558_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
606,sound_effects,SB_Neighbor,VO/EN/SB559_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
607,sound_effects,SB_MyPineapple,VO/EN/SB560_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
608,sound_effects,SB_SomeoneNew,VO/EN/SB562_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
609,sound_effects,SB_NewResident,VO/EN/SB563_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
234,sound_effects,SB_LetsGetStarted,VO/EN/SB567_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
272,sound_effects,SB_AreYouReady,VO/EN/SB568_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
623,sound_effects,SB_TheNursingHomeOfHeroes,VO/EN/SB569_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
632,sound_effects,SB_OutstandingBubble,VO/EN/SB640_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
266,sound_effects,SB_HappinessIsKrabbyPatty,VO/EN/SB655_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
281,sound_effects,SB_WhoaSoIntense,VO/EN/SB676_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
282,sound_effects,SB_Oooh,VO/EN/SB706_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
565,sound_effects,SB_Tickles,VO/EN/SB720_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
268,sound_effects,SB_Laugh,VO/EN/SB721_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
566,sound_effects,SB_LaughBrief,VO/EN/SB722_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
567,sound_effects,SB_LaughGoofy,VO/EN/SB723_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
577,sound_effects,SB_OhBarnacles,VO/EN/SB726_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
578,sound_effects,SB_OhTarterSauce,VO/EN/SB727_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
572,sound_effects,SB_JumpingJellyfish,VO/EN/SB728_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
576,sound_effects,SB_GreatBarrierReef,VO/EN/SB729_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
580,sound_effects,SB_Gibberish,VO/EN/SB730_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
259,sound_effects,SB_Yes,VO/EN/SB732_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
657,sound_effects,SB_YesBestDayEver,VO/EN/SB732_rev_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
230,sound_effects,SB_ImReady_2,VO/EN/SB744_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
231,sound_effects,SB_ImReady_3,VO/EN/SB745_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
568,sound_effects,SB_YouAreTheBest,VO/EN/SB752_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
569,sound_effects,SB_AnyoneTellYouHowAwesome,VO/EN/SB753_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
255,sound_effects,SB_GreatJob,VO/EN/SB755_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
575,sound_effects,SB_OhFishPaste,VO/EN/SB757_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
574,sound_effects,SB_HolyShrimp,VO/EN/SB760_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
571,sound_effects,SB_Wheee,VO/EN/SB763_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
279,sound_effects,SB_Gasp,VO/EN/SB764_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
273,sound_effects,SB_ComeOn,VO/EN/SB766_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
570,sound_effects,SB_DontPanic,VO/EN/SB779_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
