i:ID,i:DID,s:Type,s:Character Icon,s:Icon,s:Portrait,s:Note,s:Text,s:Title,s:Heading,s:Body,s:Effect,i:Reward XP,i:Reward Gold,s:Voiceover,i:Special Rewards,s:Special Reward Type 1,s:Special Reward Type 2,i:Special Reward DID 1,i:Special Reward DID 2,i:Special Reward Amount 1,i:Special Reward Amount 2
119,67,quest_start,n/a,Patty.png,n/a,n/a,n/a,!!QUEST_COLLECT_PATTY_2,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
120,68,quest_complete,n/a,Patty.png,n/a,n/a,n/a,!!QUEST_COLLECT_PATTY_2,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
121,69,character,mrkrabsportrait_moneygrubbing.png,n/a,n/a,Time for a er surprise inspection! ||Have to make sure your cooking is up to Krusty Krab standards!,!!TUTORIAL_ID32_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
122,69,quest_start,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!QUEST_CRAFT_COLLECT_KRABBYPATTY,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
123,70,quest_complete,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!QUEST_CRAFT_COLLECT_KRABBYPATTY,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
124,72,quest_start,n/a,PineTree_green.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_TREES,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
125,73,quest_complete,n/a,PineTree_green.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_TREES,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
126,74,character,realtorportrait_happy.png,n/a,n/a,Way to go! ||But we need to clean that stuff up so there will be even more room to build!,!!TUTORIAL_ID25_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
127,74,quest_start,n/a,Plant3_Medium.png,n/a,n/a,n/a,!!QUEST_DEBRIS,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
128,75,character,IconJellyfishJelly.png,n/a,n/a,Mr. Krabs! Look what I found under that seaweed it's a jar of extremely rare Jellyfish Jelly!,!!TUTORIAL_ID9_TEXT1,n/a,n/a,n/a,n/a,-1,-1,SB_MrKrabsMrKrabs,-1,n/a,n/a,-1,-1,-1,-1
129,75,character,mrkrabsportrait_moneygrubbing.png,n/a,n/a,Rare you say? Then it must be valuable!,!!TUTORIAL_ID9_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
130,75,character,mrkrabsportrait_moneygrubbing.png,n/a,n/a,Jellyfish Jelly is used to speed things up and buy special items.,!!TUTORIAL_ID9_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
131,75,quest_complete,n/a,Plant3_Medium.png,n/a,n/a,n/a,!!QUEST_DEBRIS,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
132,76,quest_start,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!QUEST_CRAFT_COLLECT_KRABBYPATTY,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
133,77,quest_complete,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!QUEST_CRAFT_COLLECT_KRABBYPATTY,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
134,78,quest_start,n/a,KetchupPacket.png,n/a,n/a,n/a,!!QUEST_COLLECT_KETCHUP_2,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
135,79,quest_complete,n/a,KetchupPacket.png,n/a,n/a,n/a,!!QUEST_COLLECT_KETCHUP_2,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
136,80,quest_start,n/a,Ready_Tomato.png,n/a,n/a,n/a,!!QUEST_COLLECT_TOMATOES_4,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
137,81,quest_complete,n/a,Ready_Tomato.png,n/a,n/a,n/a,!!QUEST_COLLECT_TOMATOES_4,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
138,82,quest_start,n/a,KrustyKrab.png,n/a,n/a,n/a,!!QUEST_COLLECT_SALAD,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
139,83,quest_complete,n/a,KrustyKrab.png,n/a,n/a,n/a,!!QUEST_COLLECT_SALAD,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
140,84,quest_start,n/a,onion.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_CRAFT_COLLECT_ONION,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
141,85,quest_complete,n/a,onion.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_CRAFT_COLLECT_ONION,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
142,86,quest_start,n/a,KrustyKrab.png,n/a,n/a,n/a,!!QUEST_COLLECT_PATTY_KETCHUP,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
143,87,quest_complete,n/a,KrustyKrab.png,n/a,n/a,n/a,!!QUEST_COLLECT_PATTY_KETCHUP,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
144,88,quest_start,n/a,Ready_Lettuce.png,n/a,n/a,n/a,!!QUEST_LETTUCE_3,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
145,89,quest_complete,n/a,Ready_Lettuce.png,n/a,n/a,n/a,!!QUEST_LETTUCE_3,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
146,90,quest_start,n/a,Salad.png,n/a,n/a,n/a,!!QUEST_FEED_SPONGEBOB_SALAD,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
147,91,quest_complete,n/a,Salad.png,n/a,n/a,n/a,!!QUEST_FEED_SPONGEBOB_SALAD,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
148,92,quest_start,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!QUEST_CRAFT_KRABBYPATTY,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
149,93,quest_complete,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!QUEST_CRAFT_KRABBYPATTY,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
150,94,quest_start,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_COLLECT_KRABBYPATTY,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
151,95,quest_complete,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_COLLECT_KRABBYPATTY,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
152,96,character,spongebob_happy.png,n/a,n/a,Hey! We should buy a Land Expansion so we'll have more room to build stuff!,!!TUTORIAL_ID96_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
153,96,quest_start,n/a,RealtySign.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_EXPAND,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
154,97,quest_complete,n/a,RealtySign.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_EXPAND,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
155,98,character,spongebob_happy.png,n/a,n/a,Way to go buddy! ||Look at all that extra space. ||Now let's use a shovel to dig up some of that seaweed!,!!TUTORIAL_ID98_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
156,98,quest_start,n/a,Plant3_Medium.png,n/a,n/a,n/a,!!QUEST_DEBRIS,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
157,99,quest_complete,n/a,Plant3_Medium.png,n/a,n/a,n/a,!!QUEST_DEBRIS,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
158,100,character,spongebob_happy.png,n/a,n/a,People are loving the Krusty Krab and want to move here to be close to the smell!||Let's build some houses for our new residents!,!!TUTORIAL_ID5_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
159,100,character,mrkrabsportrait_moneygrubbing.png,n/a,n/a,I like the sound of that! ||More paying customers! ||Keep that grill hot SpongeBob!,!!TUTORIAL_ID5_TEXT2,n/a,n/a,n/a,n/a,-1,-1,MK_Chaching,-1,n/a,n/a,-1,-1,-1,-1
160,100,quest_start,n/a,FishHouse1.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_BUILD_3_HOUSES,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
161,101,quest_complete,n/a,FishHouse1.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_BUILD_3_HOUSES,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
162,130,character,spongebob_happy.png,n/a,n/a,Hey Mr. Krabs that new salad looks delicious. ||I'd love to try it!,!!TUTORIAL_ID130_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
163,130,character,mrkrabsportrait_stern,n/a,n/a,You're right it does look mighty tasty lad. ||You can have Toast!,!!TUTORIAL_ID130_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
164,130,quest_start,n/a,Toast.png,n/a,n/a,n/a,!!QUEST_FEED_SPONGEBOB_TOAST,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
165,131,character,Portrait_SpongeBob.png,n/a,n/a,Giving a hungry person something to eat will always get you a reward...,!!TUTORIAL_ID131_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
166,131,character,spongebob_happy.png,n/a,n/a,But you will get a better prize including SPECIAL ITEMS if you give them what they WISH for.,!!TUTORIAL_ID131_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
167,131,quest_complete,n/a,Toast.png,n/a,n/a,n/a,!!QUEST_FEED_SPONGEBOB_TOAST,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
168,161,quest_start,n/a,CaesarSalad.png,n/a,n/a,n/a,!!QUEST_CRAFT_SEASIRSALAD,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
169,162,quest_complete,n/a,CaesarSalad.png,n/a,n/a,n/a,!!QUEST_CRAFT_SEASIRSALAD,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
170,200,quest_start,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!QUEST_CRAFT_KRABBYPATTY_2,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
171,201,quest_complete,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!QUEST_CRAFT_KRABBYPATTY_2,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
172,202,character,mrkrabsportrait_stern.png,n/a,n/a,Well a Krabby Patty ain't complete without a ripe juicy tomato!,!!TUTORIAL_ID27_TEXT1,n/a,n/a,n/a,n/a,-1,-1,MK_YoureGoodAtThis,-1,n/a,n/a,-1,-1,-1,-1
173,202,quest_start,n/a,Ready_Tomato.png,n/a,n/a,n/a,!!QUEST_TOMATO_2,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
174,203,quest_complete,n/a,Ready_Tomato.png,n/a,n/a,n/a,!!QUEST_TOMATO_2,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
175,204,character,mrkrabsportrait_moneygrubbing.png,n/a,n/a,SpongeBob! ||You have to try this Toast! ||This will be the best thing since sliced... um eh what was it now?,!!TUTORIAL_ID204_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
176,204,quest_start,n/a,Toast.png,n/a,n/a,n/a,!!QUEST_FEED_SPONGEBOB_TOAST,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
177,205,quest_complete,n/a,Toast.png,n/a,n/a,n/a,!!QUEST_FEED_SPONGEBOB_TOAST,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
178,206,character,spongebob_happy.png,n/a,n/a,The place is coming along great Mr. Krabs! ||But the outside is looking a little bare.,!!TUTORIAL_ID206_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
179,206,character,mrkrabsportrait_moneygrubbing.png,n/a,n/a,You're right lad. ||Why don't you place some flowers out front. ||Just don't spend too much!,!!TUTORIAL_ID206_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
180,206,quest_start,n/a,Flowers_white.png,n/a,n/a,n/a,!!QUEST_WHITEFLOWER_1,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
181,207,quest_complete,n/a,Flowers_white.png,n/a,n/a,n/a,!!QUEST_WHITEFLOWER_1,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
182,208,quest_start,n/a,Icon_Bakery.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_BUILD_BAKERY,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
183,209,quest_complete,n/a,Icon_Bakery.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_BUILD_BAKERY,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
184,210,quest_start,n/a,KrustyKrab.png,n/a,n/a,n/a,!!QUEST_FEED_CITIZEN1,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
185,211,quest_complete,n/a,KrustyKrab.png,n/a,n/a,n/a,!!QUEST_FEED_CITIZEN1,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
186,212,quest_start,n/a,Lettuce_FullGrown.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_BUILD_GARDEN,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
187,213,quest_complete,n/a,Lettuce_FullGrown.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_BUILD_GARDEN,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
188,214,quest_start,n/a,Salad.png,n/a,n/a,n/a,!!QUEST_CRAFT_COLLECT_SALAD,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
189,215,quest_complete,n/a,Salad.png,n/a,n/a,n/a,!!QUEST_CRAFT_COLLECT_SALAD,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
190,216,character,mrkrabsportrait_stern.png,n/a,n/a,We need more fixin's for our Krabby Patties!,!!TUTORIAL_ID29_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
191,216,quest_start,n/a,Ready_Lettuce.png,n/a,n/a,n/a,!!QUEST_LETTUCE_4,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
192,217,quest_complete,n/a,Ready_Lettuce.png,n/a,n/a,n/a,!!QUEST_LETTUCE_4,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
193,218,character,mrkrabsportrait_moneygrubbing.png,n/a,n/a,We have a 3-top of nice old ladies who all ordered House Salads. |Take good care of them SpongeBob.,!!TUTORIAL_ID240_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
194,218,character,spongebob_happy.png,n/a,n/a,Aw gee Mr. Krabs I didn't know you were such a softy!,!!TUTORIAL_ID240_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
195,218,character,mrkrabsportrait_stern.png,n/a,n/a,By take care of them I mean take their money and shuffle them off!,!!TUTORIAL_ID240_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
196,218,quest_start,n/a,Salad.png,n/a,n/a,n/a,!!QUEST_CRAFT_COLLECT_SALAD_3,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
197,219,quest_complete,n/a,Salad.png,n/a,n/a,n/a,!!QUEST_CRAFT_COLLECT_SALAD_3,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
198,220,character,mrkrabsportrait_stern.png,n/a,n/a,Toast?! ||We can't serve customers toast they come here expecting quality food SpongeBob.,!!TUTORIAL_ID220_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
199,220,character,Portrait_SpongeBob.png,n/a,n/a,It was really cheap.,!!TUTORIAL_ID220_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
200,220,character,mrkrabsportrait_moneygrubbing.png,n/a,n/a,Toast for everyone!,!!TUTORIAL_ID220_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
201,220,quest_start,n/a,Toast.png,n/a,n/a,n/a,!!QUEST_FEED_KRABS_TOAST,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
202,221,quest_complete,n/a,Toast.png,n/a,n/a,n/a,!!QUEST_FEED_KRABS_TOAST,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
203,222,character,mrkrabsportrait_stern.png,n/a,n/a,SpongeBob! ||I'm not paying you to stand around get us more fixin's for the Krabby Patties!,!!TUTORIAL_ID7_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
204,222,quest_start,n/a,onion.png,n/a,n/a,n/a,!!QUEST_COLLECT_ONION_2,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
205,223,quest_complete,n/a,onion.png,n/a,n/a,n/a,!!QUEST_COLLECT_ONION_2,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
206,224,quest_start,n/a,SeedShop.png,n/a,n/a,n/a,!!QUEST_GROW_COLLECT,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
207,225,quest_complete,n/a,SeedShop.png,n/a,n/a,n/a,!!QUEST_GROW_COLLECT,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
208,226,character,mrkrabsportrait_stern.png,n/a,n/a,Hey SpongeBob those fixins should be ready by now.,!!TUTORIAL_ID36_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
209,226,quest_start,n/a,SeedShop.png,n/a,n/a,n/a,!!QUEST_COLLECT_INGREDIENT,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
210,227,quest_complete,n/a,SeedShop.png,n/a,n/a,n/a,!!QUEST_COLLECT_INGREDIENT,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
211,228,character,mrkrabsportrait_moneygrubbing.png,n/a,n/a,Speaking of which yours should be ready by now!,!!TUTORIAL_ID34_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
212,228,quest_start,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!QUEST_CRAFT_COLLECT,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
213,228,character,spongebob_happy,n/a,n/a,When a food item appears TAP to collect it.,!!TUTORIAL_ID34_TEXT2,n/a,n/a,n/a,n/a,-1,-1,SB_OrderUp,-1,n/a,n/a,-1,-1,-1,-1
214,229,quest_complete,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!QUEST_CRAFT_COLLECT,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
215,230,quest_start,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!QUEST_CRAFT_COLLECT,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
216,231,quest_complete,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!QUEST_CRAFT_COLLECT,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
217,232,character,spongebob_happy.png,n/a,n/a,Mr. Krabs wants more cheap food to sell at the Krusty Krab.||I wonder what goodies we can get from the Bakery?,!!TUTORIAL_ID232_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
218,232,character,CookCitizen_Exhuberant.png,n/a,n/a,I have goodies that'll go BOOM on your tastebuds! ||Ready... Set... ||TOAST!,!!TUTORIAL_ID232_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
219,232,quest_start,n/a,Toast.png,n/a,n/a,n/a,!!QUEST_CRAFT_TOAST,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
220,233,quest_complete,n/a,Toast.png,n/a,n/a,n/a,!!QUEST_CRAFT_TOAST,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
221,234,character,mrkrabsportrait_moneygrubbing.png,n/a,n/a,You can get new recipes by feeding people what they WISH for!,!!TUTORIAL_ID234_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
222,234,character,spongebob_happy.png,n/a,n/a,I can't wait to make this new recipe. ||Let's get started!,!!TUTORIAL_ID234_TEXT2,n/a,n/a,n/a,n/a,-1,-1,SB_CantWaitMakeNewRecipe,-1,n/a,n/a,-1,-1,-1,-1
223,234,quest_start,n/a,Crutons.png,n/a,n/a,n/a,!!QUEST_CRAFT_CROUTONS,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
224,235,quest_complete,n/a,Crutons.png,n/a,n/a,n/a,!!QUEST_CRAFT_CROUTONS,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
225,236,character,spongebob_happy.png,n/a,n/a,Hey look!! ||We got a SPECIAL REWARD for feeding Mr. Krabs what he was WISHING for. ||Let's give that treasure chest a TAP!,!!TUTORIAL_ID236_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
226,236,quest_start,n/a,TreasureChest_Closed.png,n/a,n/a,n/a,!!QUEST_COLLECT_REWARD,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
227,237,quest_complete,n/a,TreasureChest_Closed.png,n/a,n/a,n/a,!!QUEST_COLLECT_REWARD,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
228,238,character,mrkrabsportrait_stern.png,n/a,n/a,SpongeBob! ||I can't hear that sweet jingle of money in me pockets! |Pay up!,!!TUTORIAL_ID238_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
229,238,quest_start,n/a,PineappleHouse.png,n/a,n/a,n/a,!!QUEST_COLLECT_RENT_SPONGEBOB,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
230,239,quest_complete,n/a,PineappleHouse.png,n/a,n/a,n/a,!!QUEST_COLLECT_RENT_SPONGEBOB,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
231,240,quest_start,n/a,Salad.png,n/a,n/a,n/a,!!QUEST_COLLECT_SALAD,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
232,241,quest_complete,n/a,Salad.png,n/a,n/a,n/a,!!QUEST_COLLECT_SALAD,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
233,242,character,spongebob_happy.png,n/a,n/a,There's a line outside the door Mr. Krabs! ||They look like healthy salad-eating folks.,!!TUTORIAL_ID242_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
234,242,character,mrkrabsportrait_stern.png,n/a,n/a,Great Barrier Reef! ||Go plant us a bunch of veggies before they leave and go to that Kelpshake place I've been hearing about!,!!TUTORIAL_ID242_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
235,242,quest_start,n/a,SeedShop.png,n/a,n/a,n/a,!!QUEST_LETTUCE_2,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
236,243,quest_complete,n/a,SeedShop.png,n/a,n/a,n/a,!!QUEST_LETTUCE_2,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
237,244,character,mrkrabsportrait_moneygrubbing.png,n/a,n/a,Word about the Krabby Patty is getting around! ||We have a family of four who drove in from Rock Bottom.,!!TUTORIAL_ID244_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
238,244,character,spongebob_happy.png,n/a,n/a,Four tasty treats for the tourists coming up!,!!TUTORIAL_ID244_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
239,244,quest_start,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!QUEST_COLLECT_KRABBYPATTY_4,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
240,245,quest_complete,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!QUEST_COLLECT_KRABBYPATTY_4,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
241,246,character,spongebob_quizzical.png,n/a,n/a,How you holding up Mr. Krabs?,!!TUTORIAL_ID246_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
242,246,character,mrkrabsportrait_stern.png,n/a,n/a,I'm tuckered out me boy! ||All this managing isn't easy the constant yelling and pointing. ||Can ye get me something to eat laddie?,!!TUTORIAL_ID246_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
243,246,quest_start,n/a,KrustyKrab.png,n/a,n/a,n/a,!!QUEST_FEED_KRABS_1,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
