i:ID,i:Slot DID,i:Debris DID,s:Label,i:Position X,i:Position Y
1409,1000,4002,96f439b2-3dcd-1017-4002-4ec4beqd146d3,850,1210
1410,1000,4011,96f439b2-3dcd-1013-4011-4ec4beqd146d3,855,1252
1411,1000,4005,96f439b2-3dcd-1017-4005-4ec4beqd146d3,855,1279
1412,1000,4002,96f439b2-3dcd-1018-4002-4ec4beqd146d3,856,1247
1413,1000,4007,96f439b2-3dcd-1005-4007-4ec4beqd146d3,866,1258
1414,1000,4011,96f439b2-3dcd-1014-4011-4ec4beqd146d3,867,1273
1415,1000,4009,96f439b2-3dcd-1013-4009-4ec4beqd146d3,867,1310
1416,1000,4044,96f439b2-3dcd-1013-4044-4ec4beqd146d3,870,1307
1417,1000,4002,96f439b2-3dcd-1019-4002-4ec4beqd146d3,880,1293
1418,1000,4045,96f439b2-3dcd-1009-4045-4ec4beqd146d3,880,1296
1419,1000,4004,96f439b2-3dcd-1013-4004-4ec4beqd146d3,889,1228
1420,1000,4009,96f439b2-3dcd-1014-4009-4ec4beqd146d3,889,1292
1421,1000,4011,96f439b2-3dcd-1015-4011-4ec4beqd146d3,890,1212
1422,1000,4005,96f439b2-3dcd-1018-4005-4ec4beqd146d3,890,1224
1423,1000,4005,96f439b2-3dcd-1019-4005-4ec4beqd146d3,895,1310
1424,1000,4013,96f439b2-3dcd-1013-4013-4ec4beqd146d3,900,1281
1425,1000,4002,96f439b2-3dcd-1020-4002-4ec4beqd146d3,903,1277
1426,1000,4005,96f439b2-3dcd-1020-4005-4ec4beqd146d3,906,1306
1427,1000,4013,96f439b2-3dcd-1014-4013-4ec4beqd146d3,910,1294
1428,1000,4009,96f439b2-3dcd-1015-4009-4ec4beqd146d3,912,1210
1429,1000,4044,96f439b2-3dcd-1014-4044-4ec4beqd146d3,920,1257
1430,1000,4013,96f439b2-3dcd-1015-4013-4ec4beqd146d3,930,1215
1431,1000,4044,96f439b2-3dcd-1015-4044-4ec4beqd146d3,930,1279
1432,1000,4004,96f439b2-3dcd-1014-4004-4ec4beqd146d3,932,1300
1433,1000,4045,96f439b2-3dcd-1010-4045-4ec4beqd146d3,945,1246
1434,1000,4004,96f439b2-3dcd-1015-4004-4ec4beqd146d3,945,1270
1435,1000,4002,96f439b2-3dcd-1021-4002-4ec4beqd146d3,970,1215
1436,1000,4004,96f439b2-3dcd-1016-4004-4ec4beqd146d3,975,1275
1437,1000,4013,96f439b2-3dcd-1016-4013-4ec4beqd146d3,975,1305
1438,1000,4005,96f439b2-3dcd-1021-4005-4ec4beqd146d3,980,1290
1439,1000,4005,96f439b2-3dcd-1022-4005-4ec4beqd146d3,995,1260
1440,1000,4002,96f439b2-3dcd-1022-4002-4ec4beqd146d3,998,1245
1441,1000,4013,96f439b2-3dcd-1017-4013-4ec4beqd146d3,999,1217
1442,1000,4007,96f439b2-3dcd-1006-4007-4ec4beqd146d3,1000,1260
1443,1000,4009,96f439b2-3dcd-1016-4009-4ec4beqd146d3,1000,1270
1444,1000,4044,96f439b2-3dcd-1016-4044-4ec4beqd146d3,1005,1224
1445,1000,4011,96f439b2-3dcd-1016-4011-4ec4beqd146d3,1012,1250
1446,1000,4045,96f439b2-3dcd-1011-4045-4ec4beqd146d3,1015,1293
1447,1000,4044,96f439b2-3dcd-1017-4044-4ec4beqd146d3,1015,1310
1448,1000,4002,96f439b2-3dcd-1023-4002-4ec4beqd146d3,1020,1266
1449,1000,4005,96f439b2-3dcd-1023-4005-4ec4beqd146d3,1030,1245
1450,1000,4011,96f439b2-3dcd-1017-4011-4ec4beqd146d3,1035,1235
1451,1000,4011,96f439b2-3dcd-1018-4011-4ec4beqd146d3,1040,1223
1452,1000,4002,96f439b2-3dcd-1024-4002-4ec4beqd146d3,1040,1305
1453,1000,4009,96f439b2-3dcd-1017-4009-4ec4beqd146d3,1045,1240
1454,1000,4005,96f439b2-3dcd-1024-4005-4ec4beqd146d3,1046,1230
1455,1000,4009,96f439b2-3dcd-1018-4009-4ec4beqd146d3,1050,1220
1456,1000,4045,96f439b2-3dcd-1012-4045-4ec4beqd146d3,1055,1220
1457,1000,4004,96f439b2-3dcd-1017-4004-4ec4beqd146d3,1060,1280
1458,1000,4013,96f439b2-3dcd-1018-4013-4ec4beqd146d3,1065,1279
1459,1000,4004,96f439b2-3dcd-1018-4004-4ec4beqd146d3,1070,1294
1460,1000,4044,96f439b2-3dcd-1018-4044-4ec4beqd146d3,1070,1302
1461,1000,4009,96f439b2-3dcd-1019-4009-4ec4beqd146d3,1090,1215
1462,1000,4002,96f439b2-3dcd-1025-4002-4ec4beqd146d3,1090,1217
1463,1000,4045,96f439b2-3dcd-1013-4045-4ec4beqd146d3,1095,1302
1464,1000,4004,96f439b2-3dcd-1019-4004-4ec4beqd146d3,1099,1235
1465,1000,4013,96f439b2-3dcd-1019-4013-4ec4beqd146d3,1099,1238
1466,1000,4002,96f439b2-3dcd-1026-4002-4ec4beqd146d3,1103,1266
1467,1000,4044,96f439b2-3dcd-1019-4044-4ec4beqd146d3,1111,1294
1468,1000,4004,96f439b2-3dcd-1020-4004-4ec4beqd146d3,1114,1268
1469,1000,4005,96f439b2-3dcd-1025-4005-4ec4beqd146d3,1117,1302
1470,1000,4013,96f439b2-3dcd-1020-4013-4ec4beqd146d3,1120,1266
1471,1000,4007,96f439b2-3dcd-1007-4007-4ec4beqd146d3,1122,1287
1472,1000,4011,96f439b2-3dcd-1019-4011-4ec4beqd146d3,1123,1279
1473,1000,4044,96f439b2-3dcd-1020-4044-4ec4beqd146d3,1132,1305
1474,1000,4002,96f439b2-3dcd-1027-4002-4ec4beqd146d3,1135,1225
1475,1000,4005,96f439b2-3dcd-1026-4005-4ec4beqd146d3,1143,1302
1476,1000,4009,96f439b2-3dcd-1020-4009-4ec4beqd146d3,1144,1215
1477,1000,4013,96f439b2-3dcd-1021-4013-4ec4beqd146d3,1144,1246
1478,1000,4011,96f439b2-3dcd-1020-4011-4ec4beqd146d3,1145,1254
1479,1000,4004,96f439b2-3dcd-1021-4004-4ec4beqd146d3,1152,1225
1480,1000,4005,96f439b2-3dcd-1027-4005-4ec4beqd146d3,1165,1305
1481,1000,4044,96f439b2-3dcd-1021-4044-4ec4beqd146d3,1170,1285
1482,1000,4011,96f439b2-3dcd-1021-4011-4ec4beqd146d3,1173,1218
1483,1000,4009,96f439b2-3dcd-1021-4009-4ec4beqd146d3,1177,1279
1484,1000,4002,96f439b2-3dcd-1028-4002-4ec4beqd146d3,1178,1246
1485,1000,4045,96f439b2-3dcd-1014-4045-4ec4beqd146d3,1185,1224
1486,1000,4005,96f439b2-3dcd-1028-4005-4ec4beqd146d3,1186,1284
